Order_Number,State_Code,Customer_Name,Order_Date,Status,Product,Category,Brand,Cost,Sales,Quantity,Total_Cost,Total_Sales,Assigned_Supervisor
140989.0,GJ,Ashish Pandey,2020-12-22,Shipped,55 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,3.0,7950.0,10335.0,Aarvi Gupta
140990.0,GJ,Ajay Sharma,2020-12-23,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Vijay Singh
140991.0,GJ,Moinuddin Saifi,2020-12-24,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,3.0,43500.0,56550.0,Aadil Khan
140992.0,GJ,Ramkrishna Das Adhikary,2020-12-25,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,3.0,2400.0,3120.0,Advika Joshi
140993.0,GJ,Ranjeet Mandal,2020-12-26,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,1.0,600.0,780.0,Ajay Sharma
140994.0,GJ,Ashwini Adsare,2020-12-27,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,4.0,42000.0,54600.0,Roshan Kumar
140995.0,GJ,Rajesh Variya,2020-12-27,Processing,49 TB HDD,HDD,Western Digital,6500.0,8450.0,3.0,19500.0,25350.0,Aarvi Gupta
140996.0,GJ,Amit Singh,2020-12-27,Delivered,304 GB SSD,SSD,Samsung,4500.0,5850.0,3.0,13500.0,17550.0,Vijay Singh
140997.0,GJ,Vinod Mehta,2020-12-27,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aadil Khan
140998.0,GJ,Jignesh Mhatre,2020-12-27,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,1.0,12500.0,16250.0,Advika Joshi
140999.0,GJ,Rahul Kashyap,2020-12-27,Processing,56 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Ajay Sharma
141000.0,GJ,Mohammed Abdul Kaleem,2020-12-27,Delivered,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Roshan Kumar
141001.0,GJ,Chandrakant Kasbe,2020-12-27,Shipped,51 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,2.0,4200.0,5460.0,Aarvi Gupta
141002.0,GJ,Rohan Kale,2020-12-27,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,3.0,3450.0,4485.0,Vijay Singh
141003.0,GJ,Aniruddha Kekapure,2020-12-27,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Aadil Khan
141004.0,GJ,Aslam Raza,2020-12-27,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Advika Joshi
141005.0,GJ,Roshan Zameer,2020-12-27,Shipped,50 TB HDD,HDD,Western Digital,10000.0,13000.0,3.0,30000.0,39000.0,Ajay Sharma
141006.0,GJ,Rakesh Kumar Sharma,2020-12-27,Order,560 GB M.2,SSD,Samsung,6500.0,8450.0,4.0,26000.0,33800.0,Roshan Kumar
141007.0,GJ,Shivanand Sahani,2020-12-27,Processing,RYZEN 3rd gen. 3548,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aarvi Gupta
141008.0,GJ,Kunal Patra,2020-12-27,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,1.0,7000.0,9100.0,Vijay Singh
141009.0,GJ,Bijendra,2020-12-27,Shipped,64 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,2.0,13100.0,17030.0,Aadil Khan
141010.0,GJ,Kranti Bheke,2020-12-27,Order,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Advika Joshi
141011.0,GJ,Jagdeep,2020-12-27,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Ajay Sharma
141012.0,GJ,Adhir Samal,2020-12-27,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Roshan Kumar
141013.0,GJ,Dannana Jhammi,2020-12-27,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Aarvi Gupta
141014.0,GJ,Vipin Kumar,2020-12-27,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Vijay Singh
141015.0,GJ,Ranjeet Kumar,2020-12-27,Processing,50 TB HDD,HDD,Seagate,10000.0,13000.0,1.0,10000.0,13000.0,Aadil Khan
141016.0,GJ,Sajal Singhal,2020-12-28,Delivered,49 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Advika Joshi
141017.0,GJ,Akhilesh Kumar,2020-12-29,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Ajay Sharma
141018.0,GJ,Suvankar Chakraborty,2020-12-30,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar
141019.0,GJ,Suvankar Adhikary,2020-12-31,Processing,52 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,1.0,1680.0,2184.0,Aarvi Gupta
141020.0,GJ,Rahul Kumar Prajapati,2021-01-01,Delivered,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,2.0,13080.0,17004.0,Vijay Singh
141021.0,GJ,Sagar Jeur,2021-01-01,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Aadil Khan
141022.0,GJ,Rhushikesh Mane,2021-01-01,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Advika Joshi
141023.0,GJ,Ashish Kumar,2021-01-01,Processing,56 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,3.0,7950.0,10335.0,Ajay Sharma
141024.0,GJ,Javed Akhter,2021-01-01,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Roshan Kumar
141025.0,GJ,Haridas Balraj,2021-01-01,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,1.0,14500.0,18850.0,Aarvi Gupta
141026.0,GJ,Kundan Kumar,2021-01-01,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,2.0,1600.0,2080.0,Vijay Singh
141027.0,GJ,Atif Siddiqui,2021-01-01,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Aadil Khan
141028.0,GJ,Aditya Agarwal,2021-01-01,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,3.0,31500.0,40950.0,Advika Joshi
141029.0,GJ,Firdoush Jabee,2021-01-01,Shipped,50 TB HDD,HDD,Western Digital,6500.0,8450.0,1.0,6500.0,8450.0,Ajay Sharma
141030.0,GJ,Jay Prakash Kumar,2021-01-01,Order,305 GB SSD,SSD,Samsung,4500.0,5850.0,4.0,18000.0,23400.0,Roshan Kumar
141031.0,GJ,Ashish Pandey,2021-01-01,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta
141032.0,GJ,Ajay Sharma,2021-01-01,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,4.0,50000.0,65000.0,Vijay Singh
141033.0,GJ,Moinuddin Saifi,2021-01-01,Shipped,57 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,4.0,14000.0,18200.0,Aadil Khan
141034.0,DL,Ramkrishna Das Adhikary,2021-01-01,Order,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,4.0,18000.0,23400.0,Advika Joshi
141035.0,LD,Ranjeet Mandal,2021-01-01,Processing,52 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Ajay Sharma
141036.0,PY,Ashwini Adsare,2021-01-01,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Roshan Kumar
141037.0,AP,Rajesh Variya,2021-01-01,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Aarvi Gupta
141038.0,AR,Amit Singh,2021-01-02,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Vijay Singh
141039.0,AS,Vinod Mehta,2021-01-03,Processing,51 TB HDD,HDD,Western Digital,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan
141040.0,BR,Jignesh Mhatre,2021-01-04,Delivered,561 GB M.2,SSD,Samsung,6500.0,8450.0,2.0,13000.0,16900.0,Advika Joshi
141041.0,CG,Rahul Kashyap,2021-01-05,Shipped,RYZEN 3rd gen. 3549,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Ajay Sharma
141042.0,GA,Mohammed Abdul Kaleem,2021-01-06,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar
141043.0,GJ,Chandrakant Kasbe,2021-01-07,Processing,65 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Aarvi Gupta
141044.0,HR,Rohan Kale,2021-01-08,Delivered,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Vijay Singh
141045.0,HP,Aniruddha Kekapure,2021-01-09,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,4.0,4600.0,5980.0,Aadil Khan
141046.0,JK,Aslam Raza,2021-01-10,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,1.0,850.0,1105.0,Advika Joshi
141047.0,JH,Roshan Zameer,2021-01-11,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,4.0,2600.0,3380.0,Ajay Sharma
141048.0,KA,Rakesh Kumar Sharma,2021-01-12,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Roshan Kumar
141049.0,KL,Shivanand Sahani,2021-01-12,Shipped,51 TB HDD,HDD,Seagate,10000.0,13000.0,2.0,20000.0,26000.0,Aarvi Gupta
141050.0,MP,Kunal Patra,2021-01-12,Order,50 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Vijay Singh
141051.0,MH,Bijendra,2021-01-12,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aadil Khan
141052.0,MN,Kranti Bheke,2021-01-13,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Advika Joshi
141053.0,ML,Jagdeep,2021-01-14,Shipped,53 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Ajay Sharma
141054.0,MZ,Adhir Samal,2021-01-15,Order,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Roshan Kumar
141055.0,NL,Dannana Jhammi,2021-01-16,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,2.0,5360.0,6968.0,Aarvi Gupta
141056.0,OR,Vipin Kumar,2021-01-17,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,2.0,16500.0,21450.0,Vijay Singh
141057.0,PB,Ranjeet Kumar,2021-01-18,Shipped,57 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Aadil Khan
141058.0,RJ,Sajal Singhal,2021-01-19,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,4.0,50200.0,65260.0,Advika Joshi
141059.0,SK,Akhilesh Kumar,2021-01-20,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Ajay Sharma
141060.0,TN,Suvankar Chakraborty,2021-01-21,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Roshan Kumar
141061.0,TR,Suvankar Adhikary,2021-01-22,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,2.0,1200.0,1560.0,Aarvi Gupta
141062.0,UK,Rahul Kumar Prajapati,2021-01-23,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,4.0,42000.0,54600.0,Vijay Singh
141063.0,UP,Sagar Jeur,2021-01-24,Processing,51 TB HDD,HDD,Western Digital,6500.0,8450.0,1.0,6500.0,8450.0,Aadil Khan
141064.0,WB,Rhushikesh Mane,2021-01-25,Delivered,306 GB SSD,SSD,Samsung,4500.0,5850.0,4.0,18000.0,23400.0,Advika Joshi
141065.0,TN,Ashish Kumar,2021-01-26,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Ajay Sharma
141066.0,TR,Javed Akhter,2021-01-27,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Roshan Kumar
141067.0,AN,Haridas Balraj,2021-01-28,Processing,58 GB DDR4 RAM,NIC,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Aarvi Gupta
141068.0,CH,Kundan Kumar,2021-01-29,Delivered,BTX motherboard,Printer,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Vijay Singh
141069.0,DH,Atif Siddiqui,2021-01-30,Shipped,53 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,3.0,6300.0,8190.0,Aadil Khan
141070.0,DD,Aditya Agarwal,2021-01-31,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,2.0,2300.0,2990.0,Advika Joshi
141071.0,DL,Firdoush Jabee,2021-02-01,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,3.0,1050.0,1365.0,Ajay Sharma
141072.0,DL,Jay Prakash Kumar,2021-02-01,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,3.0,28500.0,37050.0,Roshan Kumar
141073.0,DL,Ashish Pandey,2021-02-02,Shipped,52 TB HDD,HDD,Western Digital,10000.0,13000.0,2.0,20000.0,26000.0,Aarvi Gupta
141074.0,DL,Ajay Sharma,2021-02-03,Order,562 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Vijay Singh
141075.0,DL,Moinuddin Saifi,2021-02-03,Processing,RYZEN 3rd gen. 3550,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aadil Khan
141076.0,DL,Ramkrishna Das Adhikary,2021-02-03,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Advika Joshi
141077.0,DL,Ranjeet Mandal,2021-02-04,Shipped,66 GB DDR4 RAM,NIC,Hynix,6550.0,8515.0,4.0,26200.0,34060.0,Ajay Sharma
141078.0,DL,Ashwini Adsare,2021-02-05,Order,Standard ATX motherboard,Printer,Gigabyte,7650.0,9945.0,2.0,15300.0,19890.0,Roshan Kumar
141079.0,DL,Rajesh Variya,2021-02-06,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,1.0,1150.0,1495.0,Aarvi Gupta
141080.0,DL,Amit Singh,2021-02-07,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,2.0,1700.0,2210.0,Vijay Singh
141081.0,DL,Vinod Mehta,2021-02-08,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,1.0,650.0,845.0,Aadil Khan
141082.0,DL,Jignesh Mhatre,2021-02-09,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,3.0,22500.0,29250.0,Advika Joshi
141083.0,DL,Rahul Kashyap,2021-02-10,Processing,52 TB HDD,HDD,Seagate,10000.0,13000.0,2.0,20000.0,26000.0,Ajay Sharma
141084.0,DL,Mohammed Abdul Kaleem,2021-02-11,Delivered,51 TB SSD,SSD,Samsung,10500.0,13650.0,1.0,10500.0,13650.0,Roshan Kumar
141085.0,DL,Chandrakant Kasbe,2021-02-12,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aarvi Gupta
141086.0,DL,Rohan Kale,2021-02-13,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Vijay Singh
141087.0,DL,Aniruddha Kekapure,2021-02-14,Processing,54 GB DDR4 Ram,NIC,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Aadil Khan
141088.0,DL,Aslam Raza,2021-02-15,Delivered,Micro ATX motherboard,Printer,MSI,6540.0,8502.0,2.0,13080.0,17004.0,Advika Joshi
141089.0,DL,Roshan Zameer,2021-02-16,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,4.0,10720.0,13936.0,Ajay Sharma
141090.0,DL,Rakesh Kumar Sharma,2021-02-17,Order,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,4.0,33000.0,42900.0,Roshan Kumar
141091.0,DL,Shivanand Sahani,2021-02-18,Processing,58 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,4.0,10600.0,13780.0,Aarvi Gupta
141092.0,DL,Kunal Patra,2021-02-19,Delivered,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Vijay Singh
141093.0,DL,Bijendra,2021-02-19,Shipped,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,4.0,58000.0,75400.0,Aadil Khan
141094.0,DL,Kranti Bheke,2021-02-19,Order,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Advika Joshi
141095.0,DL,Jagdeep,2021-02-19,Processing,Wireless Mouse,Mouse,Samsung,600.0,780.0,3.0,1800.0,2340.0,Ajay Sharma
141096.0,DL,Adhir Samal,2021-02-20,Delivered,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,2.0,21000.0,27300.0,Roshan Kumar
141097.0,DL,Dannana Jhammi,2021-02-21,Shipped,52 TB HDD,HDD,Western Digital,6500.0,8450.0,2.0,13000.0,16900.0,Aarvi Gupta
141098.0,DL,Vipin Kumar,2021-02-22,Order,307 GB SSD,SSD,Samsung,4500.0,5850.0,2.0,9000.0,11700.0,Vijay Singh
141099.0,DL,Ranjeet Kumar,2021-02-23,Processing,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,2.0,17000.0,22100.0,Aadil Khan
141100.0,DL,Sajal Singhal,2021-02-24,Delivered,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,2.0,25000.0,32500.0,Advika Joshi
141101.0,DL,Akhilesh Kumar,2021-02-25,Shipped,59 GB DDR4 RAM,RAM,Hynix,3500.0,4550.0,2.0,7000.0,9100.0,Ajay Sharma
141102.0,DL,Suvankar Chakraborty,2021-02-26,Order,BTX motherboard,Motherboard,Gigabyte,4500.0,5850.0,2.0,9000.0,11700.0,Roshan Kumar
141103.0,DL,Suvankar Adhikary,2021-02-27,Processing,54 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Aarvi Gupta
141104.0,DL,Rahul Kumar Prajapati,2021-02-28,Delivered,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,3.0,3450.0,4485.0,Vijay Singh
141105.0,DL,Sagar Jeur,2021-03-01,Shipped,USB Mouse,Mouse,Samsung,350.0,455.0,4.0,1400.0,1820.0,Aadil Khan
141106.0,DL,Rhushikesh Mane,2021-03-02,Order,"19"" LED Display",Monitor,Dell,9500.0,12350.0,1.0,9500.0,12350.0,Advika Joshi
141107.0,DL,Ashish Kumar,2021-03-03,Processing,53 TB HDD,HDD,Western Digital,10000.0,13000.0,3.0,30000.0,39000.0,Ajay Sharma
141108.0,DL,Javed Akhter,2021-03-04,Delivered,563 GB M.2,SSD,Samsung,6500.0,8450.0,3.0,19500.0,25350.0,Roshan Kumar
141109.0,DL,Haridas Balraj,2021-03-05,Shipped,RYZEN 3rd gen. 3551,CPU,Intel,8500.0,11050.0,1.0,8500.0,11050.0,Aarvi Gupta
141110.0,DL,Kundan Kumar,2021-03-05,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Vijay Singh
141111.0,DL,Atif Siddiqui,2021-03-06,Processing,67 GB DDR4 RAM,RAM,Hynix,6550.0,8515.0,4.0,26200.0,34060.0,Aadil Khan
141112.0,DL,Aditya Agarwal,2021-03-07,Delivered,Standard ATX motherboard,Motherboard,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Advika Joshi
141113.0,DL,Firdoush Jabee,2021-03-07,Shipped,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,3.0,3450.0,4485.0,Ajay Sharma
141114.0,DL,Jay Prakash Kumar,2021-03-07,Order,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,3.0,2550.0,3315.0,Roshan Kumar
141115.0,DL,Ashish Pandey,2021-03-07,Processing,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,3.0,1950.0,2535.0,Aarvi Gupta
141116.0,DL,Ajay Sharma,2021-03-07,Delivered,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,1.0,7500.0,9750.0,Vijay Singh
141117.0,DL,Moinuddin Saifi,2021-03-07,Shipped,53 TB HDD,HDD,Seagate,10000.0,13000.0,4.0,40000.0,52000.0,Aadil Khan
141118.0,DL,Ramkrishna Das Adhikary,2021-03-07,Order,52 TB SSD,SSD,Samsung,10500.0,13650.0,3.0,31500.0,40950.0,Advika Joshi
141119.0,DL,Ranjeet Mandal,2021-03-08,Processing,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Ajay Sharma
141120.0,DL,Ashwini Adsare,2021-03-09,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,4.0,28000.0,36400.0,Roshan Kumar
141121.0,DL,Rajesh Variya,2021-03-10,Shipped,55 GB DDR4 Ram,RAM,Hynix,1680.0,2184.0,4.0,6720.0,8736.0,Aarvi Gupta
141122.0,DL,Amit Singh,2021-03-11,Order,Micro ATX motherboard,Motherboard,MSI,6540.0,8502.0,3.0,19620.0,25506.0,Vijay Singh
141123.0,DL,Vinod Mehta,2021-03-12,Processing,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Aadil Khan
141124.0,DL,Jignesh Mhatre,2021-03-13,Delivered,"17"" LCD Display",Monitor,Samsung,8250.0,10725.0,1.0,8250.0,10725.0,Advika Joshi
141125.0,DL,Rahul Kashyap,2021-03-14,Shipped,59 GB DDR4 RAM,RAM,Samsung,2650.0,3445.0,1.0,2650.0,3445.0,Ajay Sharma
141126.0,DL,Mohammed Abdul Kaleem,2021-03-15,Order,"26"" LCD Display",Monitor,Acer,12550.0,16315.0,3.0,37650.0,48945.0,Roshan Kumar
141127.0,DL,Chandrakant Kasbe,2021-03-16,Processing,I7 - intel 12th Generation,CPU,Intel,14500.0,18850.0,2.0,29000.0,37700.0,Aarvi Gupta
141128.0,DL,Rohan Kale,2021-03-16,Delivered,USB Keyboard,Keyboard,Dell,800.0,1040.0,4.0,3200.0,4160.0,Vijay Singh
141129.0,DL,Aniruddha Kekapure,2021-03-16,Shipped,Wireless Mouse,Mouse,Samsung,600.0,780.0,4.0,2400.0,3120.0,Aadil Khan
141130.0,DL,Aslam Raza,2021-03-16,Order,"21"" LCD Display",Monitor,Dell,10500.0,13650.0,1.0,10500.0,13650.0,Advika Joshi
141131.0,DL,Roshan Zameer,2021-03-16,Processing,53 TB HDD,HDD,Western Digital,6500.0,8450.0,4.0,26000.0,33800.0,Ajay Sharma
141132.0,DL,Rakesh Kumar Sharma,2021-03-16,Delivered,308 GB SSD,SSD,Samsung,4500.0,5850.0,4.0,18000.0,23400.0,Roshan Kumar
141133.0,DL,Shivanand Sahani,2021-03-16,Shipped,Intel i3 11th gen.,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Aarvi Gupta
141134.0,DL,Kunal Patra,2021-03-16,Order,4GB Graphic card,Graphic Card,Nvidia,12500.0,16250.0,3.0,37500.0,48750.0,Vijay Singh
141135.0,DL,Bijendra,2021-03-16,Processing,60 GB DDR4 RAM,Computer Case,Hynix,3500.0,4550.0,1.0,3500.0,4550.0,Aadil Khan
141136.0,DL,Kranti Bheke,2021-03-16,Delivered,BTX motherboard,Mouse,Gigabyte,4500.0,5850.0,4.0,18000.0,23400.0,Advika Joshi
141137.0,DL,Jagdeep,2021-03-17,Shipped,55 Fans Cabinet,Cabinet,Asus,2100.0,2730.0,4.0,8400.0,10920.0,Ajay Sharma
141138.0,DL,Adhir Samal,2021-03-18,Order,Wireless Keyboard,Keyboard,Dell,1150.0,1495.0,3.0,3450.0,4485.0,Roshan Kumar
141139.0,DL,Dannana Jhammi,2021-03-18,Processing,USB Mouse,Mouse,Samsung,350.0,455.0,1.0,350.0,455.0,Aarvi Gupta
141140.0,DL,Vipin Kumar,2021-03-18,Delivered,"19"" LED Display",Monitor,Dell,9500.0,12350.0,4.0,38000.0,49400.0,Vijay Singh
141141.0,DL,Ranjeet Kumar,2021-03-18,Shipped,54 TB HDD,HDD,Western Digital,10000.0,13000.0,3.0,30000.0,39000.0,Aadil Khan
141142.0,DL,Sajal Singhal,2021-03-18,Order,564 GB M.2,SSD,Samsung,6500.0,8450.0,1.0,6500.0,8450.0,Advika Joshi
141143.0,DL,Akhilesh Kumar,2021-03-18,Processing,RYZEN 3rd gen. 3552,CPU,Intel,8500.0,11050.0,4.0,34000.0,44200.0,Ajay Sharma
141144.0,DL,Suvankar Chakraborty,2021-03-18,Delivered,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,3.0,21000.0,27300.0,Roshan Kumar
141145.0,DL,Suvankar Adhikary,2021-03-18,Shipped,68 GB DDR4 RAM,Computer Case,Hynix,6550.0,8515.0,3.0,19650.0,25545.0,Aarvi Gupta
141146.0,DL,Rahul Kumar Prajapati,2021-03-19,Order,Standard ATX motherboard,Mouse,Gigabyte,7650.0,9945.0,4.0,30600.0,39780.0,Vijay Singh
141147.0,DL,Sagar Jeur,2021-03-19,Processing,Compact with 1 Fan,Cabinet,Asus,1150.0,1495.0,2.0,2300.0,2990.0,Aadil Khan
141148.0,DL,Rhushikesh Mane,2021-03-19,Delivered,USB Backlight Keyboard,Keyboard,Dell,850.0,1105.0,4.0,3400.0,4420.0,Advika Joshi
141149.0,DL,Ashish Kumar,2021-03-19,Shipped,Ergonomic Mouse,Mouse,Samsung,650.0,845.0,2.0,1300.0,1690.0,Ajay Sharma
141150.0,DL,Javed Akhter,2021-03-19,Order,"15"" LCD Dsipaly",Monitor,Dell,7500.0,9750.0,4.0,30000.0,39000.0,Roshan Kumar
141151.0,DL,Haridas Balraj,2021-03-19,Processing,54 TB HDD,HDD,Seagate,10000.0,13000.0,2.0,20000.0,26000.0,Aarvi Gupta
141152.0,DL,Kundan Kumar,2021-03-19,Delivered,53 TB SSD,SSD,Samsung,10500.0,13650.0,2.0,21000.0,27300.0,Vijay Singh
141153.0,DL,Atif Siddiqui,2021-03-20,Shipped,Intel i5 12th gen.,CPU,Intel,8500.0,11050.0,3.0,25500.0,33150.0,Aadil Khan
141154.0,DL,Aditya Agarwal,2021-03-21,Order,2GB Graphic Card,Graphic Card,Nvidia,7000.0,9100.0,2.0,14000.0,18200.0,Advika Joshi
141155.0,DL,Firdoush Jabee,2021-03-22,Processing,56 GB DDR4 Ram,Computer Case,Hynix,1680.0,2184.0,2.0,3360.0,4368.0,Ajay Sharma
141156.0,DL,Jay Prakash Kumar,2021-03-23,Delivered,Micro ATX motherboard,Mouse,MSI,6540.0,8502.0,1.0,6540.0,8502.0,Roshan Kumar
141157.0,DL,Ashish Pandey,2021-03-24,Shipped,Gaming Box Cabinet,Cabinet,Asus,2680.0,3484.0,3.0,8040.0,10452.0,Aarvi Gupta
